genre_id,genre_title,tag_id,uid,kind,title,track_count,cover_uri
"podcasts","Подкасты","podcasts","1094410260",1025,"Подкасты: выбор Александра Цыпкина",7,"avatars.yandex.net/get-music-user-playlist/34120/1094410260.1025.30174/%%?1701351130174"
"podcasts","Подкасты","podcasts","1094410260",1026,"Подкасты: выбор Тани Бабенковой",6,"avatars.yandex.net/get-music-user-playlist/38125/1094410260.1026.25067ru/%%?1605111626377"
"podcasts","Подкасты","podcasts","1094410260",1027,"Подкасты: выбор Руслана Белого",5,"avatars.yandex.net/get-music-user-playlist/28719/1094410260.1027.92771/%%?1701351292771"
"podcasts","Подкасты","podcasts","1094410260",1028,"Подкасты: выбор Яна Цапника",7,"avatars.yandex.net/get-music-user-playlist/59900/1094410260.1028.28693/%%?1701351328693"
"podcasts","Подкасты","podcasts","1094410260",1029,"Подкасты: выбор Кирилла Феликса",8,"avatars.yandex.net/get-music-user-playlist/51766/1094410260.1029.42817ru/%%?1606473743540"
"podcasts","Подкасты","podcasts","1094410260",1030,"Подкасты: выбор Евгения Бабушкина",9,"avatars.yandex.net/get-music-user-playlist/70586/1094410260.1030.86768ru/%%?1632906188666"
"podcasts","Подкасты","podcasts","1094410260",1031,"Подкасты: выбор Кристины Вазовски",14,"avatars.yandex.net/get-music-user-playlist/70586/1094410260.1031.42009/%%?1701350842009"
"podcasts","Подкасты","podcasts","1094410260",1032,"Подкасты: выбор Маши Андреевой",5,"avatars.yandex.net/get-music-user-playlist/28719/1094410260.1032.8954ru/%%?1607077810016"
"podcasts","Подкасты","podcasts","1094410260",1033,"Подкасты: выбор Софы Купер",8,"avatars.yandex.net/get-music-user-playlist/30088/1094410260.1033.62178ru/%%?1608302363333"
"podcasts","Подкасты","podcasts","1094410260",1034,"Подкасты: выбор Саши Айс",8,"avatars.yandex.net/get-music-user-playlist/38125/1094410260.1034.49758ru/%%?1607711750281"
"podcasts","Подкасты","podcasts","1094410260",1035,"Подкасты: выбор Севы Бойко",13,"avatars.yandex.net/get-music-user-playlist/34120/1094410260.1035.44649/%%?1701350544649"
"podcasts","Подкасты","podcasts","1094410260",1036,"Подкасты: выбор Даши Даниловой",10,"avatars.yandex.net/get-music-user-playlist/34120/1094410260.1036.18838ru/%%?1632906120632"
"podcasts","Подкасты","podcasts","1094410260",1038,"Подкасты: выбор студии «Шторм»",19,"avatars.yandex.net/get-music-user-playlist/70586/1094410260.1038.36411ru/%%?1638868937593"
"podcasts","Подкасты","podcasts","1094410260",1039,"Поговорили с Чумой Вечеринкой",8,"avatars.yandex.net/get-music-user-playlist/59900/1094410260.1039.92865ru/%%?1621259493809"
"podcasts","Подкасты","podcasts","1094410260",1046,"Поговорили с Лизой Туктамышевой",4,"avatars.yandex.net/get-music-user-playlist/59900/1094410260.1046.24939ru/%%?1618246925721"
"podcasts","Подкасты","podcasts","1094410260",1047,"Поговорили с Манижей",8,"avatars.yandex.net/get-music-user-playlist/59900/1094410260.1047.65427/%%?1701363565427"
"podcasts","Подкасты","podcasts","1094410260",1048,"Поговорили с Данилой Поперечным",8,"avatars.yandex.net/get-music-user-playlist/27701/1094410260.1048.69633/%%?1701363469633"
"podcasts","Подкасты","podcasts","1130000020561847",1000,"Подкасты: выбор Disgusting Men",10,"avatars.yandex.net/get-music-user-playlist/51766/1130000020561847.1000.91680/%%?1701350391680"
"podcasts","Подкасты","podcasts","1193825329",1004,"Английский по хитам с IOWA",5,"avatars.yandex.net/get-music-user-playlist/28719/1193825329.1004.98615/%%?1620742759955"
"podcasts","Подкасты","podcasts","1193825329",1006,"Английский по хитам с Mirèle",4,"avatars.yandex.net/get-music-user-playlist/71140/1193825329.1006.87190/%%?1623311855608"
"podcasts","Подкасты","podcasts","1269137354",1000,"Подкасты: выбор «Заварили Медиа»",39,"avatars.yandex.net/get-music-user-playlist/27701/1269137354.1000.72360/%%?1701350872360"
"podcasts","Подкасты","podcasts","13457539",1008,"Подкасты: выбор Лики Кремер",24,"avatars.yandex.net/get-music-user-playlist/51766/13457539.1008.28924/%%?1701350128924"
"podcasts","Подкасты","podcasts","157181396",1012,"Подкасты: выбор Льва Пикалёва",8,"avatars.yandex.net/get-music-user-playlist/59900/157181396.1012.94892/%%?1701350294892"
"podcasts","Подкасты","podcasts","297307569",1005,"Подкасты: выбор Гриши Пророкова",11,"avatars.yandex.net/get-music-user-playlist/27701/297307569.1005.41128/%%?1701350241128"
"podcasts","Подкасты","podcasts","301808280",1007,"Подкасты: выбор Филиппа Дзядко",19,"avatars.yandex.net/get-music-user-playlist/59900/301808280.1007.88011/%%?1701350188011"
"podcasts","Подкасты","podcasts","331488280",1001,"Подкасты: выбор ведущих НОРМ",21,"avatars.yandex.net/get-music-user-playlist/30088/331488280.1001.65449/%%?1701350765449"
"podcasts","Подкасты","podcasts","521392836",1000,"Подкасты: выбор Аси Тереховой",9,"avatars.yandex.net/get-music-user-playlist/51766/521392836.1000.45792/%%?1701350345792"
"podcasts","Подкасты","podcasts","859802138",1031,"Подкасты: выбор Лизы Сургановой",12,"avatars.yandex.net/get-music-user-playlist/27701/859802138.1031.95033ru/%%?1637160396353"
"podcasts","Подкасты","podcasts","970829816",1000,"Подкасты: с чего начать",31,"avatars.yandex.net/get-music-user-playlist/51766/970829816.1000.1321/%%?1701359401321"
"podcasts","Подкасты","podcasts","970829816",1001,"В поисках себя",50,"avatars.yandex.net/get-music-user-playlist/11407805/970829816.1001.7059/%%?1710246007059"
"podcasts","Подкасты","podcasts","970829816",1010,"В отношениях",164,"avatars.yandex.net/get-music-user-playlist/30088/970829816.1010.81858/%%?1739454481858"
"podcasts","Подкасты","podcasts","970829816",1011,"Приводя дела в порядок",46,"avatars.yandex.net/get-music-user-playlist/38125/970829816.1011.14231/%%?1725377214231"
"podcasts","Подкасты","podcasts","970829816",1012,"Крик с трибун",108,"avatars.yandex.net/get-music-user-playlist/10311229/970829816.1012.7335/%%?1781870807335"
"podcasts","Подкасты","podcasts","970829816",1013,"Поговорим о кино",133,"avatars.yandex.net/get-music-user-playlist/11298840/970829816.1013.26016/%%?1761745326016"
"podcasts","Подкасты","podcasts","970829816",1014,"Когда тянет пофилософствовать",42,"avatars.yandex.net/get-music-user-playlist/70586/970829816.1014.91717/%%?1701336791717"
"podcasts","Подкасты","podcasts","970829816",1016,"Новая мужественность",43,"avatars.yandex.net/get-music-user-playlist/51766/970829816.1016.29234/%%?1701345429234"
"podcasts","Подкасты","podcasts","970829816",1017,"Звучит аппетитно",63,"avatars.yandex.net/get-music-user-playlist/71140/970829816.1017.17543/%%?1732260517543"
"podcasts","Подкасты","podcasts","970829816",1018,"Подруга за подругу",96,"avatars.yandex.net/get-music-user-playlist/11423738/970829816.1018.60340/%%?1709843460340"
"podcasts","Подкасты","podcasts","970829816",1019,"Подкасты: громкие новинки",22,"avatars.yandex.net/get-music-user-playlist/17884433/970829816.1019.97083/%%?1771053597083"
"podcasts","Подкасты","podcasts","970829816",1020,"В помощь родителям",111,"avatars.yandex.net/get-music-user-playlist/11300679/970829816.1020.1261/%%?1725377101261"
"podcasts","Подкасты","podcasts","970829816",1021,"Ламповый вечер",53,"avatars.yandex.net/get-music-user-playlist/11371754/970829816.1021.92723/%%?1745500592723"
"podcasts","Подкасты","podcasts","970829816",1024,"Реальная история",60,"avatars.yandex.net/get-music-user-playlist/11298840/970829816.1024.88443/%%?1729863388443"
"podcasts","Подкасты","podcasts","970829816",1028,"Будьте здоровы",169,"avatars.yandex.net/get-music-user-playlist/71140/970829816.1028.98901/%%?1710245898901"
"podcasts","Подкасты","podcasts","970829816",1029,"Разобраться в себе",206,"avatars.yandex.net/get-music-user-playlist/11360783/970829816.1029.42814/%%?1770888742814"
"podcasts","Подкасты","podcasts","970829816",1032,"Дело было так",144,"avatars.yandex.net/get-music-user-playlist/11407805/970829816.1032.13018/%%?1729863413018"
"podcasts","Подкасты","podcasts","970829816",1033,"В гармонии с собой",45,"avatars.yandex.net/get-music-user-playlist/10311229/970829816.1033.51857/%%?1710245951857"
"podcasts","Подкасты","podcasts","970829816",1034,"Просто космос",69,"avatars.yandex.net/get-music-user-playlist/10311229/970829816.1034.88552/%%?1712829588552"
"podcasts","Подкасты","podcasts","970829816",1037,"О войне и победе",34,"avatars.yandex.net/get-music-user-playlist/51766/970829816.1037.58900ru/%%?1644243459759"
"podcasts","Подкасты","podcasts","970829816",1052,"Великий и могучий",42,"avatars.yandex.net/get-music-user-playlist/51766/970829816.1052.91130ru/%%?1591280191933"
"podcasts","Подкасты","podcasts","970829816",1053,"В мире digital",150,"avatars.yandex.net/get-music-user-playlist/51766/970829816.1053.52356/%%?1701345552356"
"podcasts","Подкасты","podcasts","970829816",1054,"Город мечты",56,"avatars.yandex.net/get-music-user-playlist/11371754/970829816.1054.18220/%%?1710246018220"
"podcasts","Подкасты","podcasts","970829816",1057,"Культурный код",106,"avatars.yandex.net/get-music-user-playlist/11407805/970829816.1057.54542/%%?1701342454542"
"podcasts","Подкасты","podcasts","970829816",1062,"Про деньги",78,"avatars.yandex.net/get-music-user-playlist/11423738/970829816.1062.72449/%%?1749050472449"
"podcasts","Подкасты","podcasts","970829816",1064,"Подкасты для детей",59,"avatars.yandex.net/get-music-user-playlist/59900/970829816.1064.27846/%%?1701342127846"
"podcasts","Подкасты","podcasts","970829816",1072,"Подкасты только для взрослых",89,"avatars.yandex.net/get-music-user-playlist/11360783/970829816.1072.20501/%%?1770888520501"
"podcasts","Подкасты","podcasts","970829816",1073,"Смех да и только. 18+",39,"avatars.yandex.net/get-music-user-playlist/69910/970829816.1073.87573/%%?1701340987573"
"podcasts","Подкасты","podcasts","970829816",1075,"Погромче о музыке",186,"avatars.yandex.net/get-music-user-playlist/11407514/970829816.1075.83792/%%?1771003283792"
"podcasts","Подкасты","podcasts","970829816",1083,"Умом Россию не понять",79,"avatars.yandex.net/get-music-user-playlist/59900/970829816.1083.73975/%%?1701343873975"
"podcasts","Подкасты","podcasts","970829816",1084,"Прекрасное далёко",74,"avatars.yandex.net/get-music-user-playlist/70586/970829816.1084.6448/%%?1718877206448"
"podcasts","Подкасты","podcasts","970829816",1085,"Заняться домом",72,"avatars.yandex.net/get-music-user-playlist/34120/970829816.1085.32132/%%?1732260632132"
"podcasts","Подкасты","podcasts","970829816",1088,"Заняться делом",42,"avatars.yandex.net/get-music-user-playlist/11371754/970829816.1088.74613/%%?1732260574613"
"podcasts","Подкасты","podcasts","970829816",1089,"Заняться телом",73,"avatars.yandex.net/get-music-user-playlist/11401629/970829816.1089.37668/%%?1719383937668"
"podcasts","Подкасты","podcasts","970829816",1092,"Бережно к Земле",70,"avatars.yandex.net/get-music-user-playlist/51766/970829816.1092.72142/%%?1701342772142"
"podcasts","Подкасты","podcasts","970829816",1093,"К первой паре",52,"avatars.yandex.net/get-music-user-playlist/34120/970829816.1093.77809/%%?1715875177809"
"podcasts","Подкасты","podcasts","970829816",1095,"Заняться игрой",95,"avatars.yandex.net/get-music-user-playlist/34120/970829816.1095.13698/%%?1732260713698"
"podcasts","Подкасты","podcasts","970829816",1099,"Открытый микрофон",27,"avatars.yandex.net/get-music-user-playlist/51766/970829816.1099.44572/%%?1701343744572"
"podcasts","Подкасты","podcasts","970829816",1101,"От Волги до Магадана",76,"avatars.yandex.net/get-music-user-playlist/28719/970829816.1101.80328ru/%%?1719383881471"
"podcasts","Подкасты","podcasts","970829816",1102,"Пережить переходный возраст",45,"avatars.yandex.net/get-music-user-playlist/11401629/970829816.1102.98734/%%?1715875198734"
"podcasts","Подкасты","podcasts","970829816",1103,"Единый государственный",44,"avatars.yandex.net/get-music-user-playlist/27701/970829816.1103.50134ru/%%?1715774851839"
"podcasts","Подкасты","podcasts","970829816",1104,"В дальний путь",79,"avatars.yandex.net/get-music-user-playlist/70586/970829816.1104.50610/%%?1719383650610"
"podcasts","Подкасты","podcasts","970829816",1105,"Магия чисел",22,"avatars.yandex.net/get-music-user-playlist/70586/970829816.1105.67345/%%?1701344067345"
"podcasts","Подкасты","podcasts","970829816",1106,"Вездесущий NFT",16,"avatars.yandex.net/get-music-user-playlist/71140/970829816.1106.64677/%%?1701340864677"
"podcasts","Подкасты","podcasts","970829816",1112,"Папа может",35,"avatars.yandex.net/get-music-user-playlist/38125/970829816.1112.52925/%%?1729252452925"
"podcasts","Подкасты","podcasts","970829816",1113,"В течение трёх рабочих дней",116,"avatars.yandex.net/get-music-user-playlist/10311229/970829816.1113.72402/%%?1731348572402"
"podcasts","Подкасты","podcasts","970829816",1126,"В своём темпе",53,"avatars.yandex.net/get-music-user-playlist/11184076/970829816.1126.4330/%%?1725377138269"
"pop","Поп","pop","103372440",1002,"Вечная поп-музыка",179,"avatars.yandex.net/get-music-user-playlist/11371754/103372440.1002.67196/%%?1737712367196"
"pop","Поп","ruspop","103372440",1031,"Вечные советские поп-хиты",47,"avatars.yandex.net/get-music-user-playlist/71140/103372440.1031.11667/%%?1737472211667"
"pop","Поп","ruspop","103372440",1102,"100 хитов русской поп-музыки",100,"avatars.yandex.net/get-music-user-playlist/11371754/103372440.1102.42848/%%?1776177142848"
"pop","Поп","pop","103372440",1103,"100 поп-хитов",97,"avatars.yandex.net/get-music-user-playlist/34120/103372440.1103.73918/%%?1737368573918"
"pop","Поп","pop","103372440",1111,"В сердечке",194,"avatars.yandex.net/get-music-user-playlist/51766/103372440.1111.61360/%%?1722266761360"
"pop","Поп","pop","103372440",1175,"Громкие новинки месяца",99,"avatars.yandex.net/get-music-user-playlist/11360783/103372440.1175.91366/%%?1788433891366"
"pop","Поп","ruspop","103372440",1206,"Русская поп-музыка 1960-х",50,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.1206.4417/%%?1748958104417"
"pop","Поп","ruspop","103372440",1207,"Русская поп-музыка 1970-х",49,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.1207.39738/%%?1748958139738"
"pop","Поп","ruspop","103372440",1208,"Русская поп-музыка 1980-х",88,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.1208.84026/%%?1748958184026"
"pop","Поп","ruspop","103372440",1209,"Русская поп-музыка 1990-х",96,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.1209.27237/%%?1748958227237"
"pop","Поп","ruspop","103372440",1210,"Русская поп-музыка 2000-х",95,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.1210.55161/%%?1748958055161"
"pop","Поп","ruspop","103372440",1211,"Русская поп-музыка 2010-х",100,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.1211.10978/%%?1748958010978"
"pop","Поп","ruspop","103372440",1333,"Русская поп-музыка для весны",217,"avatars.yandex.net/get-music-user-playlist/11360783/103372440.1333.69003/%%?1773134669003"
"pop","Поп","disco","103372440",1473,"Вечер в ритме диско",39,"avatars.yandex.net/get-music-user-playlist/11407514/103372440.1473.62728/%%?1711977562728"
"pop","Поп","pop","103372440",1500,"Новинки FM",19,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.1500.40953ru/%%?1781770441961"
"pop","Поп","disco","103372440",1541,"Уборка в стиле диско",32,"avatars.yandex.net/get-music-user-playlist/30088/103372440.1541.78282/%%?1711977678282"
"pop","Поп","disco","103372440",1604,"Nu Disco",29,"avatars.yandex.net/get-music-user-playlist/59900/103372440.1604.18162ru/%%?1711103420436"
"pop","Поп","pop","103372440",1829,"Топ распознаваний",50,"avatars.yandex.net/get-music-user-playlist/34120/103372440.1829.27316ru/%%?1702552028917"
"pop","Поп","ruspop","103372440",1862,"На русском курорте",239,"avatars.yandex.net/get-music-user-playlist/11184076/103372440.1862.89231/%%?1748460789231"
"pop","Поп","pop","103372440",1878,"За кадром",219,"avatars.yandex.net/get-music-user-playlist/11298840/103372440.1878.95740/%%?1788164395740"
"pop","Поп","ruspop","103372440",1930,"Ё",277,"avatars.yandex.net/get-music-user-playlist/19252516/103372440.1930.47292/%%?1788470147292"
"pop","Поп","disco","103372440",2052,"Диско навсегда",84,"avatars.yandex.net/get-music-user-playlist/11401629/103372440.2052.84597/%%?1737713084597"
"pop","Поп","ruspop","103372440",2055,"Безумная русская дискотека",57,"avatars.yandex.net/get-music-user-playlist/70586/103372440.2055.42051/%%?1705996242051"
"pop","Поп","ruspop","103372440",2057,"Русская поп-музыка про любовь",627,"avatars.yandex.net/get-music-user-playlist/11184076/103372440.2057.18344/%%?1770799818344"
"pop","Поп","ruspop","103372440",2070,"Русский поп: открытия",145,"avatars.yandex.net/get-music-user-playlist/11401629/103372440.2070.98251/%%?1788468198251"
"pop","Поп","pop","103372440",2098,"Блогеры, которые поют",200,"avatars.yandex.net/get-music-user-playlist/11371754/103372440.2098.32146/%%?1788455732146"
"pop","Поп","pop","103372440",2119,"Песни, которые написал Макс Мартин",49,"avatars.yandex.net/get-music-user-playlist/11407514/103372440.2119.10269/%%?1711976910269"
"pop","Поп","pop","103372440",2129,"Фит мечты",211,"avatars.yandex.net/get-music-user-playlist/11371754/103372440.2129.52553/%%?1788446152553"
"pop","Поп","pop","103372440",2143,"Новые поп-хиты",34,"avatars.yandex.net/get-music-user-playlist/11360783/103372440.2143.40921/%%?1758029140921"
"pop","Поп","ruspop","103372440",2270,"Новые хиты русской поп-музыки",36,"avatars.yandex.net/get-music-user-playlist/11298840/103372440.2270.97009/%%?1787921897009"
"pop","Поп","pop","103372440",2279,"Новое ретро",218,"avatars.yandex.net/get-music-user-playlist/28719/103372440.2279.18631/%%?1701381418631"
"pop","Поп","pop","103372440",2331,"Домашний бар",32,"avatars.yandex.net/get-music-user-playlist/70586/103372440.2331.23112/%%?1745500623112"
"pop","Поп","ruspop","103372440",2339,"Вечная русская поп-музыка",179,"avatars.yandex.net/get-music-user-playlist/71140/103372440.2339.6493/%%?1737712406493"
"pop","Поп","pop","103372440",2372,"Звёзды ТикТока",155,"avatars.yandex.net/get-music-user-playlist/11300361/103372440.2372.7752/%%?1788468907752"
"pop","Поп","ruspop","103372440",2382,"Они взлетели в Нитро: поп",100,"avatars.yandex.net/get-music-user-playlist/19252516/103372440.2382.51896/%%?1788195851896"
"pop","Поп","pop","103372440",2440,"Громкие новинки: поп",80,"avatars.yandex.net/get-music-user-playlist/11371754/103372440.2440.53520/%%?1788441353520"
"pop","Поп","pop","103372440",2472,"Золотая эпоха MTV",94,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.2472.65562ru/%%?1711976767612"
"pop","Поп","ruspop","103372440",2535,"Кьют-рок",249,"avatars.yandex.net/get-music-user-playlist/11371754/103372440.2535.89398ru/%%?1714215191370"
"pop","Поп","ruspop","103372440",2631,"Топ за всё время",100,"avatars.yandex.net/get-music-user-playlist/11418140/103372440.2631.92513/%%?1722266392513"
"pop","Поп","ruspop","103372440",2632,"Топ поисковых запросов",49,"avatars.yandex.net/get-music-user-playlist/11407514/103372440.2632.2646/%%?1788191102646"
"pop","Поп","pop","103372440",2709,"Гиперпоп",123,"avatars.yandex.net/get-music-user-playlist/10311229/103372440.2709.31757/%%?1788467831757"
"pop","Поп","pop","103372440",2762,"Популярное в Likee",19,"avatars.yandex.net/get-music-user-playlist/11300361/103372440.2762.93891/%%?1787898493891"
"pop","Поп","pop","139954184",1029,"Хиты FM",98,"avatars.yandex.net/get-music-user-playlist/11184076/139954184.1029.85929ru/%%?1787152786960"
"pop","Поп","disco","139954184",1413,"Диско начала 80-х",6,"avatars.yandex.net/get-music-user-playlist/10311229/139954184.1413.76585ru/%%?1748957177248"
"pop","Поп","disco","139954184",1780,"Дискотека 80-х: буги-вуги",15,"avatars.yandex.net/get-music-user-playlist/11401629/139954184.1780.83965/%%?1711450183965"
"pop","Поп","disco","1458899127",1022,"Диско для новичков",72,"avatars.yandex.net/get-music-user-playlist/28719/1458899127.1022.63675/%%?1724248663675"
"pop","Поп","egyptianpop","1899638012",1001,"Hear the Pyramids",51,"avatars.yandex.net/get-music-user-playlist/11360783/1899638012.1001.76319/%%?1786453576319"
"pop","Поп","khaleejipop","1899638012",1002,"Khaleeji Love Songs",44,"avatars.yandex.net/get-music-user-playlist/11184076/1899638012.1002.3057/%%?1781691303057"
"pop","Поп","arabicpop","1899638012",1006,"The Hottest Arabic Pop",52,"avatars.yandex.net/get-music-user-playlist/21174237/1899638012.1006.35919/%%?1787660135919"
"pop","Поп","arabicpop","1899638012",1011,"Mazaj",50,"avatars.yandex.net/get-music-user-playlist/17884433/1899638012.1011.84425/%%?1778247684425"
"pop","Поп","moroccanpop","1899638012",1014,"Maghrebian",57,"avatars.yandex.net/get-music-user-playlist/59900/1899638012.1014.15164/%%?1707393715164"
"pop","Поп","arabicpop","1899638012",1016,"Gahwa Time",38,"avatars.yandex.net/get-music-user-playlist/59900/1899638012.1016.58273/%%?1707391858273"
"pop","Поп","arabicpop","1899638012",1017,"Arabian Party",34,"avatars.yandex.net/get-music-user-playlist/59900/1899638012.1017.69876/%%?1707838069876"
"pop","Поп","arabicpop","1899638012",1018,"Nostalgic Arabia",38,"avatars.yandex.net/get-music-user-playlist/34120/1899638012.1018.30325ru/%%?1707918231915"
"pop","Поп","egyptianpop","1899638012",1022,"Egyptian Timeless Hits",38,"avatars.yandex.net/get-music-user-playlist/11401629/1899638012.1022.78516/%%?1783935578516"
"pop","Поп","khaleejipop","1899638012",1023,"The Emirates: Timeless Hits",24,"avatars.yandex.net/get-music-user-playlist/69910/1899638012.1023.96455/%%?1726668796455"
"pop","Поп","khaleejipop","1899638012",1024,"Gulf Timeless Hits",29,"avatars.yandex.net/get-music-user-playlist/59900/1899638012.1024.23143/%%?1707391423143"
"pop","Поп","khaleejipop","1899638012",1025,"Новые ОАЭ",23,"avatars.yandex.net/get-music-user-playlist/70586/1899638012.1025.4297/%%?1729868204297"
"pop","Поп","arabicpop","1899638012",1032,"Timeless hits of the Arab world",35,"avatars.yandex.net/get-music-user-playlist/30088/1899638012.1032.51279/%%?1708348551279"
"pop","Поп","arabicpop","1899638012",1038,"Habibi Let's Party!",50,"avatars.yandex.net/get-music-user-playlist/51766/1899638012.1038.74884/%%?1709646474884"
"pop","Поп","arabicpop","1899638012",1042,"Arabic Live Concerts",23,"avatars.yandex.net/get-music-user-playlist/11360783/1899638012.1042.82871/%%?1785243882871"
"pop","Поп","arabicpop","1899638012",1071,"Classical Arabia",26,"avatars.yandex.net/get-music-user-playlist/51766/1899638012.1071.35702ru/%%?1709643437338"
"pop","Поп","arabicpop","1899638012",1073,"Arabic Sad Songs",16,"avatars.yandex.net/get-music-user-playlist/11407514/1899638012.1073.15709/%%?1711721415709"
"pop","Поп","iraqipop","1899638012",1082,"Iraqi Timeless Hits",22,"avatars.yandex.net/get-music-user-playlist/10311229/1899638012.1082.78971/%%?1712139378971"
"pop","Поп","egyptianpop","1899638012",1083,"Cairo nights",19,"avatars.yandex.net/get-music-user-playlist/11401629/1899638012.1083.32586/%%?1711973532586"
"pop","Поп","arabicpop","1899638012",1115,"Dubai Nightlife",98,"avatars.yandex.net/get-music-user-playlist/11423738/1899638012.1115.67828/%%?1719928967828"
"pop","Поп","khaleejipop","1899638012",1116,"Jalsat Kashkha",19,"avatars.yandex.net/get-music-user-playlist/34120/1899638012.1116.19521/%%?1720438619521"
"pop","Поп","khaleejipop","1899638012",1118,"Riyadh Roadtrip",12,"avatars.yandex.net/get-music-user-playlist/11407805/1899638012.1118.47012/%%?1722415647012"
"pop","Поп","egyptianpop","1899638012",1126,"Driving to Cairo",28,"avatars.yandex.net/get-music-user-playlist/11360783/1899638012.1126.28540/%%?1724422428540"
"pop","Поп","egyptianpop","1899638012",1266,"Masri Hazeen",58,"avatars.yandex.net/get-music-user-playlist/11423738/1899638012.1266.10171/%%?1758711210171"
"pop","Поп","iraqipop","1899638012",1270,"Shako Mako",20,"avatars.yandex.net/get-music-user-playlist/11407805/1899638012.1270.36512/%%?1737472736512"
"pop","Поп","khaleejipop","1899638012",1297,"Top 20 Gulf",13,"avatars.yandex.net/get-music-user-playlist/11423738/1899638012.1297.2531/%%?1745397402531"
"pop","Поп","arabicpop","1899638012",1300,"Arabic Wedding Season",26,"avatars.yandex.net/get-music-user-playlist/38125/1899638012.1300.46967/%%?1751458946967"
"pop","Поп","arabicpop","1899638012",1301,"Arabic Roots",27,"avatars.yandex.net/get-music-user-playlist/11371754/1899638012.1301.18239/%%?1753101718239"
"pop","Поп","pop","653503978",1041,"Неопоп",180,"avatars.yandex.net/get-music-user-playlist/11300361/653503978.1041.80537/%%?1788467280537"
"pop","Поп","ruspop","653503978",1125,"Новинки с именем",205,"avatars.yandex.net/get-music-user-playlist/11418140/653503978.1125.79602/%%?1788467979602"
"pop","Поп","ruspop","653503978",1130,"Гэридж",200,"avatars.yandex.net/get-music-user-playlist/71140/653503978.1130.75542/%%?1701381975542"
"pop","Поп","ruspop","653503978",1134,"Народная волна",381,"avatars.yandex.net/get-music-user-playlist/28719/653503978.1134.23279/%%?1701381323279"
"pop","Поп","ruspop","653503978",1148,"Искра",17,"avatars.yandex.net/get-music-user-playlist/11298840/653503978.1148.11285/%%?1784532411285"
"pop","Поп","ruspop","653503978",1336,"На гребне R&B",377,"avatars.yandex.net/get-music-user-playlist/28719/653503978.1336.41837/%%?1712145341837"
"pop","Поп","pop","653503978",1357,"На пульсе: поп",159,"avatars.yandex.net/get-music-user-playlist/11407805/653503978.1357.19806/%%?1788434419806"
"pop","Поп","pop","653503978",1702,"Мировые новинки: поп",49,"avatars.yandex.net/get-music-user-playlist/11423738/653503978.1702.91221/%%?1784768991221"
"pop","Поп","israelipop","735989042",1053,"Израиль на «Евровидении»",37,"avatars.yandex.net/get-music-user-playlist/30088/735989042.1053.84013/%%?1701268784013"
"pop","Поп","mizrahi","735989042",1161,"Мизрахи",68,"avatars.yandex.net/get-music-user-playlist/10311229/735989042.1161.53805/%%?1712868353805"
"pop","Поп","pop","826551232",1233,"Иностранная поп-музыка 1990-х",63,"avatars.yandex.net/get-music-user-playlist/10311229/826551232.1233.46167/%%?1748957346167"
"pop","Поп","pop","826551232",1234,"Иностранная поп-музыка 2000-х",60,"avatars.yandex.net/get-music-user-playlist/10311229/826551232.1234.53980/%%?1748957253980"
"pop","Поп","pop","826551232",1235,"Иностранная поп-музыка 2010-х",67,"avatars.yandex.net/get-music-user-playlist/10311229/826551232.1235.4404/%%?1748957304404"
"pop","Поп","azerbaijanpop","830772678",1001,"Вечные хиты Азербайджана",35,"avatars.yandex.net/get-music-user-playlist/11423738/830772678.1001.25434/%%?1737714325434"
"pop","Поп","turkishpop","830772678",1021,"100 турецких хитов",87,"avatars.yandex.net/get-music-user-playlist/69910/830772678.1021.85635/%%?1711371085635"
"pop","Поп","turkishpop","837649603",1033,"Турецкая поп-музыка",43,"avatars.yandex.net/get-music-user-playlist/11184076/837649603.1033.65943/%%?1721828765943"
"pop","Поп","turkishpop","837649603",1034,"Лёгкая поп-музыка на турецком",14,"avatars.yandex.net/get-music-user-playlist/28719/837649603.1034.2120/%%?1721828802120"
"pop","Поп","turkishpop","837649603",1035,"Турецкие поп-хиты",45,"avatars.yandex.net/get-music-user-playlist/10311229/837649603.1035.32301/%%?1721828832301"
"pop","Поп","turkishpop","837649603",1036,"История турецкой поп-музыки",43,"avatars.yandex.net/get-music-user-playlist/38125/837649603.1036.49702/%%?1721830049702"
"pop","Поп","turkishpop","837649603",1037,"Турецкий поп 90-х",62,"avatars.yandex.net/get-music-user-playlist/28719/837649603.1037.58492/%%?1721828858492"
"pop","Поп","turkishpop","837649603",1038,"Турецкая вечеринка",22,"avatars.yandex.net/get-music-user-playlist/70586/837649603.1038.90405/%%?1721828890405"
"pop","Поп","disco","923452632",1005,"Милан: диско",34,"avatars.yandex.net/get-music-user-playlist/30088/923452632.1005.66541ru/%%?1701775468624"
"punk","Панк","punk","103372440",1555,"Когда вскипает кровь",267,"avatars.yandex.net/get-music-user-playlist/71140/103372440.1555.74817/%%?1701174674817"
